Type,Days for shipment (scheduled),Benefit per order,Sales per customer,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Shipping_Pressure_Index,Order_Complexity_Score,Profit_Margin,Express_Shipping
2,4,92.27,272.98,9,66,1,2,36,3,4,1888,48,27.0,0.09,299.98,0.34,1,299.98,272.98,92.27,6,645,6,21,299.98,3,0.25,299.98,0.3075871724781652,0
2,4,29.75,85.0,47,66,1,2,36,6,4,1888,48,15.0,0.15,50.0,0.35,2,100.0,85.0,29.75,6,645,6,59,50.0,3,0.5,100.0,0.2975,0
3,4,3.78,43.5,47,66,1,2,36,6,1,3482,120,6.5,0.13,50.0,0.09,1,50.0,43.5,3.78,10,454,7,59,50.0,3,0.25,50.0,0.0756,0
3,4,58.79,117.58,12,66,1,2,36,0,1,3482,120,2.4,0.02,59.99,0.5,2,119.98,117.58,58.79,10,454,7,71,59.99,3,0.5,119.98,0.4899983330555092,0
3,4,13.5,179.99,46,66,1,2,36,3,1,3482,120,20.0,0.1,199.99,0.08,1,199.99,179.99,13.5,10,454,7,70,199.99,3,0.25,199.99,0.0675033751687584,0
1,2,10.58,167.99,46,66,1,2,36,3,0,1999,94,32.0,0.16,199.99,0.06,1,199.99,167.99,10.58,9,636,2,70,199.99,2,0.5,199.99,0.0529026451322566,0
1,2,-163.13,95.96,30,66,1,2,36,3,0,1999,94,4.0,0.04,49.98,-1.7,2,99.96,95.96,-163.13,9,636,2,67,49.98,2,1.0,99.96,-1.631952781112445,0
2,2,6.52,130.45,30,66,1,2,36,3,2,298,33,19.49,0.13,49.98,0.05,3,149.94,130.45,6.52,12,81,6,67,49.98,2,1.5,149.94,0.0434840602907829,0
2,2,102.18,217.41,30,66,1,2,36,3,2,298,33,32.49,0.13,49.98,0.47,5,249.9,217.41,102.18,12,81,6,67,49.98,2,2.5,249.9,0.4088835534213685,0
1,2,19.5,59.99,12,66,1,2,36,0,0,1999,94,0.0,0.0,59.99,0.33,1,59.99,59.99,19.5,9,636,2,71,59.99,2,0.5,59.99,0.3250541756959493,0
1,2,66.27,251.98,9,66,1,2,36,3,0,1999,94,48.0,0.16,299.98,0.26,1,299.98,251.98,66.27,9,636,2,21,299.98,2,0.5,299.98,0.2209147276485098,0
1,2,26.03,230.36,12,66,1,2,36,0,0,1999,94,9.6,0.04,59.99,0.11,4,239.96,230.36,26.03,9,636,2,71,59.99,2,2.0,239.96,0.1084764127354559,0
1,4,17.6,40.0,47,66,1,2,36,6,2,3078,20,10.0,0.2,50.0,0.44,1,50.0,40.0,17.6,12,956,2,59,50.0,3,0.25,50.0,0.352,0
1,4,91.52,351.98,18,66,1,2,36,3,2,3078,20,48.0,0.12,399.98,0.26,1,399.98,351.98,91.52,12,956,2,24,399.98,3,0.25,399.98,0.2288114405720285,0
1,4,30.74,245.96,12,66,1,2,36,0,2,3078,20,53.99,0.18,59.99,0.13,5,299.95,245.96,30.74,12,956,2,71,59.99,3,1.25,299.95,0.1024837472912152,0
2,4,-69.93,371.98,18,66,1,2,36,3,4,1888,48,28.0,0.07,399.98,-0.19,1,399.98,371.98,-69.93,6,645,6,24,399.98,3,0.25,399.98,-0.1748337416870843,0
2,2,58.03,120.89,34,66,1,2,36,0,2,298,33,9.1,0.07,129.99,0.48,1,129.99,120.89,58.03,12,81,6,56,129.99,2,0.5,129.99,0.4464189553042541,0
2,2,18.2,49.19,12,66,1,2,36,0,2,298,33,10.8,0.18,59.99,0.37,1,59.99,49.19,18.2,12,81,6,71,59.99,2,0.5,59.99,0.3033838973162193,0
2,2,115.19,319.98,18,66,1,2,36,3,2,298,33,80.0,0.2,399.98,0.36,1,399.98,319.98,115.19,12,81,6,24,399.98,2,0.5,399.98,0.2879893994699735,0
2,1,-18.33,290.98,9,88,0,1,15,3,3,488,8,9.0,0.03,299.98,-0.06,1,299.98,290.98,-18.33,11,835,6,21,299.98,0,1.0,299.98,-0.0611040736049069,1
2,1,138.23,287.98,9,88,0,1,15,3,3,488,8,12.0,0.04,299.98,0.48,1,299.98,287.98,138.23,11,835,6,21,299.98,0,1.0,299.98,0.4607973864924328,1
2,4,137.99,299.98,9,88,0,1,15,3,1,627,2,0.0,0.0,299.98,0.46,1,299.98,299.98,137.99,22,102,6,21,299.98,3,0.25,299.98,0.4599973331555437,0
2,4,-46.13,172.77,12,88,0,1,15,0,1,627,2,7.2,0.04,59.99,-0.27,3,179.97,172.77,-46.13,22,102,6,71,59.99,3,0.75,179.97,-0.2563204978607545,0
2,4,29.48,90.72,26,88,0,1,15,8,1,627,2,17.28,0.16,108.0,0.33,1,108.0,90.72,29.48,22,102,6,43,108.0,3,0.25,108.0,0.2729629629629629,0
2,4,87.14,248.96,12,88,0,1,15,0,1,627,2,50.99,0.17,59.99,0.35,5,299.95,248.96,87.14,22,102,6,71,59.99,3,1.25,299.95,0.2905150858476413,0
2,1,54.88,195.99,46,88,0,1,15,3,3,488,8,4.0,0.02,199.99,0.28,1,199.99,195.99,54.88,11,835,6,70,199.99,0,1.0,199.99,0.2744137206860343,1
2,4,76.47,169.93,30,88,0,1,15,3,1,627,2,29.99,0.15,49.98,0.45,4,199.92,169.93,76.47,22,102,6,67,49.98,3,1.0,199.92,0.3825030012004802,0
1,1,6.05,67.18,21,388,0,0,4,6,1,596,75,12.8,0.16,39.99,0.09,2,79.98,67.18,6.05,17,320,3,82,39.99,0,2.0,79.98,0.0756439109777444,1
1,1,19.59,156.75,17,388,0,0,4,8,1,596,75,3.2,0.02,31.99,0.13,5,159.95,156.75,19.59,17,320,3,7,31.99,0,5.0,159.95,0.1224757736792747,1
2,4,133.91,371.98,18,388,0,0,4,3,2,20,102,28.0,0.07,399.98,0.36,1,399.98,371.98,133.91,3,244,6,24,399.98,3,0.25,399.98,0.3347917395869793,0
1,1,54.6,167.99,46,388,0,0,4,3,1,596,75,32.0,0.16,199.99,0.33,1,199.99,167.99,54.6,17,320,3,70,199.99,0,1.0,199.99,0.2730136506825341,1
2,4,83.99,239.96,12,388,0,0,4,0,2,20,102,0.0,0.0,59.99,0.35,4,239.96,239.96,83.99,3,244,6,71,59.99,3,1.0,239.96,0.3500166694449074,0
2,4,103.5,225.0,47,388,0,0,4,6,2,20,102,25.0,0.1,50.0,0.46,5,250.0,225.0,103.5,3,244,6,59,50.0,3,1.25,250.0,0.414,0
3,1,3.55,118.29,34,388,0,0,4,0,4,1876,48,11.7,0.09,129.99,0.03,1,129.99,118.29,3.55,21,188,8,56,129.99,0,1.0,129.99,0.0273097930610046,1
1,1,-69.0,89.96,30,388,0,0,4,3,1,596,75,10.0,0.1,49.98,-0.77,2,99.96,89.96,-69.0,17,320,3,67,49.98,0,2.0,99.96,-0.6902761104441777,1
2,4,13.49,37.49,30,388,0,0,4,3,2,20,102,12.5,0.25,49.98,0.36,1,49.98,37.49,13.49,3,244,6,67,49.98,3,0.25,49.98,0.2699079631852741,0
1,4,28.08,103.99,34,66,1,0,36,0,4,2469,48,26.0,0.2,129.99,0.27,1,129.99,103.99,28.08,6,796,2,56,129.99,3,0.25,129.99,0.2160166166628201,0
1,4,46.91,101.98,12,66,1,0,36,0,4,2469,48,18.0,0.15,59.99,0.46,2,119.98,101.98,46.91,6,796,2,71,59.99,3,0.5,119.98,0.3909818303050508,0
1,4,47.37,100.78,12,66,1,0,36,0,4,2469,48,19.2,0.16,59.99,0.47,2,119.98,100.78,47.37,6,796,2,71,59.99,3,0.5,119.98,0.3948158026337722,0
1,4,-0.41,29.1,44,66,1,0,36,8,4,2469,48,2.88,0.09,15.99,-0.01,2,31.98,29.1,-0.41,6,796,2,32,15.99,3,0.5,31.98,-0.0128205128205128,0
3,4,85.26,173.99,46,66,1,0,36,3,1,1166,25,26.0,0.13,199.99,0.49,1,199.99,173.99,85.26,22,344,5,70,199.99,3,0.25,199.99,0.4263213160658033,0
1,4,34.8,120.0,47,66,1,0,36,6,4,2469,48,30.0,0.2,50.0,0.29,3,150.0,120.0,34.8,6,796,2,59,50.0,3,0.75,150.0,0.2319999999999999,0
1,4,27.06,165.99,46,66,1,0,36,3,1,2198,53,34.0,0.17,199.99,0.16,1,199.99,165.99,27.06,22,147,2,70,199.99,3,0.25,199.99,0.1353067653382669,0
3,4,-21.65,90.96,30,66,1,0,36,3,0,1532,138,9.0,0.09,49.98,-0.24,2,99.96,90.96,-21.65,16,360,5,67,49.98,3,0.5,99.96,-0.2165866346538615,0
3,4,41.4,118.29,34,66,1,0,36,0,1,1166,25,11.7,0.09,129.99,0.35,1,129.99,118.29,41.4,22,344,5,56,129.99,3,0.25,129.99,0.3184860373874913,0
3,4,17.22,49.19,12,66,1,0,36,0,1,1166,25,10.8,0.18,59.99,0.35,1,59.99,49.19,17.22,22,344,5,71,59.99,3,0.25,59.99,0.2870478413068844,0
3,4,12.75,42.5,47,66,1,0,36,6,1,1166,25,7.5,0.15,50.0,0.3,1,50.0,42.5,12.75,22,344,5,59,50.0,3,0.25,50.0,0.255,0
3,4,20.16,42.0,47,66,1,0,36,6,1,1166,25,8.0,0.16,50.0,0.48,1,50.0,42.0,20.16,22,344,5,59,50.0,3,0.25,50.0,0.4032,0
3,4,54.14,110.49,34,66,1,0,36,0,1,994,115,19.5,0.15,129.99,0.49,1,129.99,110.49,54.14,22,303,7,56,129.99,3,0.25,129.99,0.416493576428956,0
3,4,37.87,143.98,12,66,1,0,36,0,1,994,115,35.99,0.2,59.99,0.26,3,179.97,143.98,37.87,22,303,7,71,59.99,3,0.75,179.97,0.2104239595488136,0
1,4,26.2,54.59,12,285,0,1,5,0,3,873,69,5.4,0.09,59.99,0.48,1,59.99,54.59,26.2,13,280,3,71,59.99,3,0.25,59.99,0.436739456576096,0
1,1,47.19,129.99,34,285,0,1,5,0,2,2832,66,0.0,0.0,129.99,0.36,1,129.99,129.99,47.19,3,260,2,56,129.99,0,1.0,129.99,0.3630279252250172,1
1,1,-139.2,87.0,47,285,0,1,5,6,2,2832,66,13.0,0.13,50.0,-1.6,2,100.0,87.0,-139.2,3,260,2,59,50.0,0,2.0,100.0,-1.392,1
1,1,35.7,85.0,47,285,0,1,5,6,2,2832,66,15.0,0.15,50.0,0.42,2,100.0,85.0,35.7,3,260,2,59,50.0,0,2.0,100.0,0.357,1
1,1,91.07,290.97,10,285,0,1,5,5,2,2832,66,9.0,0.03,99.99,0.31,3,299.97,290.97,91.07,3,260,2,61,99.99,0,3.0,299.97,0.3035970263693035,1
1,1,54.87,156.76,38,285,0,1,5,6,3,3108,8,3.2,0.02,39.99,0.35,4,159.96,156.76,54.87,11,739,2,102,39.99,0,4.0,159.96,0.3430232558139534,1
1,4,90.66,278.95,12,285,0,1,5,0,3,873,69,21.0,0.07,59.99,0.33,5,299.95,278.95,90.66,13,280,3,71,59.99,3,1.25,299.95,0.3022503750625104,0
1,1,78.75,225.0,47,285,0,1,5,6,3,3108,8,25.0,0.1,50.0,0.35,5,250.0,225.0,78.75,11,739,2,59,50.0,0,5.0,250.0,0.315,1
3,1,34.75,128.69,34,285,0,1,5,0,1,3349,9,1.3,0.01,129.99,0.27,1,129.99,128.69,34.75,22,1034,5,56,129.99,0,1.0,129.99,0.2673282560196938,1
3,1,-197.45,127.39,34,285,0,1,5,0,1,3349,9,2.6,0.02,129.99,-1.55,1,129.99,127.39,-197.45,22,1034,5,56,129.99,0,1.0,129.99,-1.518962997153627,1
3,1,100.76,209.92,30,285,0,1,5,3,1,3349,9,39.98,0.16,49.98,0.48,5,249.9,209.92,100.76,22,1034,5,67,49.98,0,5.0,249.9,0.4032012805122049,1
1,1,49.14,188.99,46,285,0,1,5,3,3,3108,8,11.0,0.06,199.99,0.26,1,199.99,188.99,49.14,11,739,2,70,199.99,0,1.0,199.99,0.2457122856142807,1
3,2,13.2,175.96,38,285,0,1,5,6,2,3011,42,23.99,0.12,39.99,0.08,5,199.95,175.96,13.2,3,883,5,102,39.99,2,2.5,199.95,0.0660165041260315,0
1,4,56.0,159.99,46,285,0,1,5,3,3,873,69,40.0,0.2,199.99,0.35,1,199.99,159.99,56.0,13,280,3,70,199.99,3,0.25,199.99,0.280014000700035,0
1,4,69.8,142.44,30,285,0,1,5,3,3,873,69,7.5,0.05,49.98,0.49,3,149.94,142.44,69.8,13,280,3,67,49.98,3,0.75,149.94,0.4655195411497932,0
1,4,7.27,96.96,30,285,0,1,5,3,3,873,69,3.0,0.03,49.98,0.08,2,99.96,96.96,7.27,13,280,3,67,49.98,3,0.5,99.96,0.0727290916366546,0
1,1,127.76,377.98,18,285,0,1,5,3,3,3108,8,22.0,0.06,399.98,0.34,1,399.98,377.98,127.76,11,739,2,24,399.98,0,1.0,399.98,0.3194159707985399,1
3,2,45.05,143.94,30,285,0,1,5,3,2,3011,42,6.0,0.04,49.98,0.31,3,149.94,143.94,45.05,3,883,5,67,49.98,2,1.5,149.94,0.300453514739229,0
1,4,29.0,99.99,10,391,0,1,35,5,3,1550,0,0.0,0.0,99.99,0.29,1,99.99,99.99,29.0,13,497,3,61,99.99,3,0.25,99.99,0.29002900290029,0
1,4,25.92,53.99,12,391,0,1,35,0,3,1550,0,6.0,0.1,59.99,0.48,1,59.99,53.99,25.92,13,497,3,71,59.99,3,0.25,59.99,0.4320720120020003,0
1,4,48.75,150.0,47,391,0,1,35,6,3,1550,0,0.0,0.0,50.0,0.33,3,150.0,150.0,48.75,13,497,3,59,50.0,3,0.75,150.0,0.325,0
0,1,53.66,124.79,34,391,0,1,35,0,2,2542,76,5.2,0.04,129.99,0.43,1,129.99,124.79,53.66,1,888,1,56,129.99,0,1.0,129.99,0.41280098469113,1
0,1,12.74,36.39,38,391,0,1,35,6,2,2542,76,3.6,0.09,39.99,0.35,1,39.99,36.39,12.74,1,888,1,102,39.99,0,1.0,39.99,0.3185796449112278,1
0,1,26.39,105.57,38,391,0,1,35,6,2,2542,76,14.4,0.12,39.99,0.25,3,119.97,105.57,26.39,1,888,1,102,39.99,0,3.0,119.97,0.219971659581562,1
0,1,63.8,220.0,47,391,0,1,35,6,2,2542,76,30.0,0.12,50.0,0.29,5,250.0,220.0,63.8,1,888,1,59,50.0,0,5.0,250.0,0.2552,1
2,4,9.6,29.99,38,391,0,1,35,6,2,3360,59,10.0,0.25,39.99,0.32,1,39.99,29.99,9.6,3,389,6,102,39.99,3,0.25,39.99,0.2400600150037509,0
1,2,30.16,103.99,34,391,0,1,35,0,2,2868,38,26.0,0.2,129.99,0.29,1,129.99,103.99,30.16,1,893,2,56,129.99,2,0.5,129.99,0.2320178475267328,0
1,2,44.85,97.49,34,391,0,1,35,0,2,2868,38,32.5,0.25,129.99,0.46,1,129.99,97.49,44.85,1,893,2,56,129.99,2,0.5,129.99,0.3450265405031156,0
1,2,43.68,335.98,18,391,0,1,35,3,2,2868,38,64.0,0.16,399.98,0.13,1,399.98,335.98,43.68,1,893,2,24,399.98,2,0.5,399.98,0.1092054602730136,0
1,2,31.54,83.0,47,391,0,1,35,6,2,2868,38,17.0,0.17,50.0,0.38,2,100.0,83.0,31.54,1,893,2,59,50.0,2,1.0,100.0,0.3154,0
1,2,23.04,47.01,44,391,0,1,35,8,2,2868,38,0.96,0.02,15.99,0.49,3,47.97,47.01,23.04,1,893,2,31,15.99,2,1.5,47.97,0.4803001876172608,0
3,2,48.98,99.95,22,391,0,1,35,8,4,2469,48,0.0,0.0,19.99,0.49,5,99.95,99.95,48.98,6,796,7,99,19.99,2,2.5,99.95,0.4900450225112556,0
3,2,-145.59,181.99,46,391,0,1,35,3,2,1958,105,18.0,0.09,199.99,-0.8,1,199.99,181.99,-145.59,3,616,5,70,199.99,2,0.5,199.99,-0.727986399319966,0
3,2,-141.1,201.57,12,391,0,1,35,0,2,1958,105,38.39,0.16,59.99,-0.7,4,239.96,201.57,-141.1,3,616,5,71,59.99,2,2.0,239.96,-0.5880146691115186,0
3,2,12.3,164.0,47,391,0,1,35,6,4,2469,48,36.0,0.18,50.0,0.08,4,200.0,164.0,12.3,6,796,7,59,50.0,2,2.0,200.0,0.0615,0
3,2,-168.0,210.0,47,391,0,1,35,6,2,1958,105,40.0,0.16,50.0,-0.8,5,250.0,210.0,-168.0,3,616,5,59,50.0,2,2.5,250.0,-0.672,0
3,4,21.82,290.98,9,391,0,1,35,3,2,2085,102,9.0,0.03,299.98,0.08,1,299.98,290.98,21.82,3,292,7,21,299.98,3,0.25,299.98,0.072738182545503,0
2,2,44.65,94.99,6,524,0,0,5,5,1,426,120,0.0,0.0,94.99,0.47,1,94.99,94.99,44.65,10,454,6,64,94.99,2,0.5,94.99,0.470049478892515,0
2,2,76.49,339.97,32,524,0,0,5,4,1,426,120,59.99,0.15,99.99,0.23,4,399.96,339.97,76.49,10,454,6,55,99.99,2,2.0,399.96,0.1912441244124412,0
2,2,47.03,235.16,12,524,0,0,5,0,1,426,120,4.8,0.02,59.99,0.2,4,239.96,235.16,47.03,10,454,6,71,59.99,2,2.0,239.96,0.1959909984997499,0
2,2,-18.44,84.97,30,524,0,0,5,3,1,426,120,14.99,0.15,49.98,-0.22,2,99.96,84.97,-18.44,10,454,6,67,49.98,2,1.0,99.96,-0.1844737895158063,0
1,4,55.6,118.29,34,524,0,0,5,0,2,130,42,11.7,0.09,129.99,0.47,1,129.99,118.29,55.6,3,559,2,56,129.99,3,0.25,129.99,0.4277252096315101,0
2,4,-182.31,110.49,34,524,0,0,5,0,2,1398,102,19.5,0.15,129.99,-1.65,1,129.99,110.49,-182.31,3,700,6,56,129.99,3,0.25,129.99,-1.4024924994230326,0
2,4,99.22,283.48,9,524,0,0,5,3,2,1398,102,16.5,0.06,299.98,0.35,1,299.98,283.48,99.22,3,700,6,21,299.98,3,0.25,299.98,0.3307553836922461,0
2,4,-152.63,239.98,9,524,0,0,5,3,2,143,42,60.0,0.2,299.98,-0.64,1,299.98,239.98,-152.63,3,883,6,21,299.98,3,0.25,299.98,-0.5088005867057803,0
2,4,107.99,224.99,9,524,0,0,5,3,2,143,42,75.0,0.25,299.98,0.48,1,299.98,224.99,107.99,3,883,6,21,299.98,3,0.25,299.98,0.3599906660444029,0
1,4,12.8,79.98,38,524,0,0,5,6,2,130,42,0.0,0.0,39.99,0.16,2,79.98,79.98,12.8,3,559,2,102,39.99,3,0.5,79.98,0.1600400100025006,0
2,4,15.22,43.48,30,524,0,0,5,3,2,1398,102,6.5,0.13,49.98,0.35,1,49.98,43.48,15.22,3,700,6,67,49.98,3,0.25,49.98,0.3045218087234894,0
2,4,32.47,111.97,3,524,0,0,5,4,2,1398,102,27.99,0.2,34.99,0.29,4,139.96,111.97,32.47,3,700,6,113,34.99,3,1.0,139.96,0.2319948556730494,0
2,2,176.39,391.98,18,524,0,0,5,3,1,426,120,8.0,0.02,399.98,0.45,1,399.98,391.98,176.39,10,454,6,24,399.98,2,0.5,399.98,0.4409970498524925,0
3,2,25.2,251.98,9,524,0,0,5,3,2,2106,59,48.0,0.16,299.98,0.1,1,299.98,251.98,25.2,3,389,7,21,299.98,2,0.5,299.98,0.0840056003733582,0
3,2,102.9,283.48,9,524,0,0,5,3,3,526,152,16.5,0.06,299.98,0.36,1,299.98,283.48,102.9,20,170,7,21,299.98,2,0.5,299.98,0.3430228681912127,0
3,2,-140.07,210.0,47,524,0,0,5,6,3,526,152,40.0,0.16,50.0,-0.67,5,250.0,210.0,-140.07,20,170,7,59,50.0,2,2.5,250.0,-0.56028,0
1,4,36.73,131.17,38,524,0,0,5,6,2,130,42,28.79,0.18,39.99,0.28,4,159.96,131.17,36.73,3,559,2,102,39.99,3,1.0,159.96,0.229619904976244,0
1,4,22.4,319.98,18,524,0,0,5,3,2,130,42,80.0,0.2,399.98,0.07,1,399.98,319.98,22.4,3,559,2,24,399.98,3,0.25,399.98,0.056002800140007,0
1,4,113.99,299.99,18,524,0,0,5,3,2,130,42,100.0,0.25,399.98,0.38,1,399.98,299.99,113.99,3,559,2,24,399.98,3,0.25,399.98,0.2849892494624731,0
2,4,76.0,379.98,18,524,0,0,5,3,2,1398,102,20.0,0.05,399.98,0.2,1,399.98,379.98,76.0,3,700,6,24,399.98,3,0.25,399.98,0.1900095004750237,0
3,2,174.83,371.98,18,524,0,0,5,3,3,526,152,28.0,0.07,399.98,0.47,1,399.98,371.98,174.83,20,170,7,24,399.98,2,0.5,399.98,0.4370968548427421,0
2,4,-25.94,227.5,47,66,1,2,36,6,3,1594,104,22.5,0.09,50.0,-0.11,5,250.0,227.5,-25.94,13,209,6,59,50.0,3,1.25,250.0,-0.10376,0
3,4,24.01,49.0,47,66,1,2,36,6,1,2414,53,1.0,0.02,50.0,0.49,1,50.0,49.0,24.01,22,462,7,59,50.0,3,0.25,50.0,0.4802,0
3,4,-410.82,248.98,9,66,1,2,36,3,3,1152,8,51.0,0.17,299.98,-1.65,1,299.98,248.98,-410.82,11,1033,5,21,299.98,3,0.25,299.98,-1.3694912994199613,0
3,4,-163.77,109.18,12,66,1,2,36,0,1,2414,53,10.8,0.09,59.99,-1.5,2,119.98,109.18,-163.77,22,462,7,71,59.99,3,0.5,119.98,-1.364977496249375,0
3,4,-18.9,299.97,10,66,1,2,36,5,3,1152,8,0.0,0.0,99.99,-0.06,3,299.97,299.97,-18.9,11,1033,5,61,99.99,3,0.75,299.97,-0.0630063006300629,0
3,4,18.6,299.95,12,66,1,2,36,0,1,2414,53,0.0,0.0,59.99,0.06,5,299.95,299.95,18.6,22,462,7,71,59.99,3,1.25,299.95,0.0620103350558426,0
3,4,13.2,175.99,46,66,1,2,36,3,1,2414,53,24.0,0.12,199.99,0.08,1,199.99,175.99,13.2,22,462,7,70,199.99,3,0.25,199.99,0.0660033001650082,0
1,1,70.98,272.98,9,66,1,2,36,3,3,2916,34,27.0,0.09,299.98,0.26,1,299.98,272.98,70.98,7,910,2,21,299.98,0,1.0,299.98,0.236615774384959,1
1,1,82.0,200.0,47,66,1,2,36,6,3,2916,34,50.0,0.2,50.0,0.41,5,250.0,200.0,82.0,7,910,2,59,50.0,0,5.0,250.0,0.328,1
2,4,7.17,43.98,30,66,1,2,36,3,3,1594,104,6.0,0.12,49.98,0.16,1,49.98,43.98,7.17,13,209,6,67,49.98,3,0.25,49.98,0.1434573829531812,0
2,4,39.46,83.97,30,66,1,2,36,3,3,1594,104,15.99,0.16,49.98,0.47,2,99.96,83.97,39.46,13,209,6,67,49.98,3,0.5,99.96,0.3947579031612645,0
2,4,24.06,82.97,30,66,1,2,36,3,3,1594,104,16.99,0.17,49.98,0.29,2,99.96,82.97,24.06,13,209,6,67,49.98,3,0.5,99.96,0.2406962785114045,0
3,4,28.5,379.98,18,66,1,2,36,3,3,1152,8,20.0,0.05,399.98,0.08,1,399.98,379.98,28.5,11,1033,5,24,399.98,3,0.25,399.98,0.0712535626781339,0
0,1,-84.0,48.0,47,241,0,1,26,6,0,419,132,2.0,0.04,50.0,-1.75,1,50.0,48.0,-84.0,19,663,1,59,50.0,0,1.0,50.0,-1.68,1
0,1,-66.5,47.5,47,241,0,1,26,6,0,419,132,2.5,0.05,50.0,-1.4,1,50.0,47.5,-66.5,19,663,1,59,50.0,0,1.0,50.0,-1.33,1
0,1,26.81,201.57,12,241,0,1,26,0,0,419,132,38.39,0.16,59.99,0.13,4,239.96,201.57,26.81,19,663,1,71,59.99,0,4.0,239.96,0.1117269544924153,1
